Date & time,Temperature,Relative Humidity,Sea Level Pressure,Rain,Rain Intensity
19-03-04 19:55,23.3,72,1012.2,0.00,0.0
19-03-04 20:00,23.3,73,1012.3,0.00,0.0
19-03-04 20:05,23.3,73,1012.3,0.00,0.0
19-03-04 20:10,23.2,73,1012.3,0.00,0.0
19-03-04 20:15,23.2,73,1012.5,0.00,0.0
19-03-04 20:20,23.2,73,1012.5,0.00,0.0
19-03-04 20:25,23.2,74,1012.5,0.00,0.0
19-03-04 20:30,23.1,74,1012.6,0.00,0.0
19-03-04 20:35,22.9,75,1012.6,0.00,0.0
19-03-04 20:40,22.9,75,1012.6,0.00,0.0
19-03-04 20:45,22.9,75,1012.6,0.00,0.0
19-03-04 20:50,22.9,75,1012.6,0.00,0.0
19-03-04 20:55,22.8,76,1012.6,0.00,0.0
19-03-04 21:00,22.8,76,1012.6,0.00,0.0
19-03-04 21:05,22.7,76,1012.6,0.00,0.0
19-03-04 21:10,22.6,76,1012.6,0.00,0.0
19-03-04 21:15,22.6,76,1012.7,0.00,0.0
19-03-04 21:20,22.6,76,1012.7,0.00,0.0
19-03-04 21:25,22.6,76,1012.7,0.00,0.0
19-03-04 21:30,22.6,76,1012.7,0.00,0.0
19-03-04 21:35,22.6,76,1012.7,0.00,0.0
19-03-04 21:40,22.5,77,1012.7,0.00,0.0
19-03-04 21:45,22.4,77,1012.6,0.00,0.0
19-03-04 21:50,22.3,77,1012.6,0.00,0.0
19-03-04 21:55,22.2,78,1012.6,0.00,0.0
19-03-04 22:00,22.1,78,1012.5,0.00,0.0
19-03-04 22:05,22.1,78,1012.5,0.00,0.0
19-03-04 22:10,22.1,78,1012.5,0.00,0.0
19-03-04 22:15,22.1,78,1012.4,0.00,0.0
19-03-04 22:20,22.1,78,1012.4,0.00,0.0
19-03-04 22:25,22.0,78,1012.4,0.00,0.0
19-03-04 22:30,22.0,79,1012.3,0.00,0.0
19-03-04 22:35,21.9,79,1012.3,0.00,0.0
19-03-04 22:40,21.8,79,1012.3,0.00,0.0
19-03-04 22:45,21.8,79,1012.2,0.00,0.0
19-03-04 22:50,21.7,79,1012.2,0.00,0.0
19-03-04 22:55,21.7,80,1012.2,0.00,0.0
19-03-04 23:00,21.6,80,1012.2,0.00,0.0
19-03-04 23:05,21.6,80,1012.2,0.00,0.0
19-03-04 23:10,21.4,80,1012.2,0.00,0.0
19-03-04 23:15,21.3,81,1012.1,0.00,0.0
19-03-04 23:20,21.3,81,1012.1,0.00,0.0
19-03-04 23:25,21.3,81,1012.1,0.00,0.0
19-03-04 23:30,21.3,81,1012.0,0.00,0.0
19-03-04 23:35,21.3,81,1012.0,0.00,0.0
19-03-04 23:40,21.3,81,1012.0,0.00,0.0
19-03-04 23:45,21.2,81,1011.8,0.00,0.0
19-03-04 23:50,21.2,82,1011.8,0.00,0.0
19-03-04 23:55,21.1,82,1011.8,0.00,0.0
20-03-04 00:00,21.0,82,1011.6,0.00,0.0
20-03-04 0:05,20.9,83,1011.6,0.00,0.0
20-03-04 0:10,20.9,83,1011.6,0.00,0.0
20-03-04 0:15,20.9,83,1011.6,0.00,0.0
20-03-04 0:20,20.9,83,1011.6,0.00,0.0
20-03-04 0:25,20.9,84,1011.6,0.00,0.0
20-03-04 0:30,20.8,84,1011.3,0.00,0.0
20-03-04 0:35,20.8,84,1011.3,0.00,0.0
20-03-04 0:40,20.7,83,1011.3,0.00,0.0
20-03-04 0:45,20.7,84,1011.2,0.00,0.0
20-03-04 0:50,20.7,83,1011.2,0.00,0.0
20-03-04 0:55,20.8,82,1011.2,0.00,0.0
20-03-04 1:00,20.9,82,1011.1,0.00,0.0
20-03-04 1:05,20.8,81,1011.1,0.00,0.0
20-03-04 1:10,20.8,80,1011.1,0.00,0.0
20-03-04 1:15,20.7,81,1010.8,0.00,0.0
20-03-04 1:20,20.7,81,1010.8,0.00,0.0
20-03-04 1:25,20.6,81,1010.8,0.00,0.0
20-03-04 1:30,20.6,82,1010.7,0.00,0.0
20-03-04 1:35,20.6,82,1010.7,0.00,0.0
20-03-04 1:40,20.4,83,1010.7,0.00,0.0
20-03-04 1:45,20.4,84,1010.4,0.00,0.0
20-03-04 1:50,20.4,83,1010.4,0.00,0.0
20-03-04 1:55,20.3,83,1010.4,0.00,0.0
20-03-04 2:00,20.2,84,1010.2,0.00,0.0
20-03-04 2:05,20.2,84,1010.2,0.00,0.0
20-03-04 2:10,20.2,84,1010.2,0.00,0.0
20-03-04 2:15,20.2,84,1010.4,0.00,0.0
20-03-04 2:20,20.2,84,1010.4,0.00,0.0
20-03-04 2:25,20.2,83,1010.4,0.00,0.0
20-03-04 2:30,20.2,83,1010.3,0.00,0.0
20-03-04 2:35,20.2,83,1010.3,0.00,0.0
20-03-04 2:40,20.2,84,1010.3,0.00,0.0
20-03-04 2:45,20.2,84,1010.2,0.00,0.0
20-03-04 2:50,20.1,83,1010.2,0.00,0.0
20-03-04 2:55,19.9,84,1010.2,0.00,0.0
20-03-04 3:00,19.9,84,1010.1,0.00,0.0
20-03-04 3:05,19.9,85,1010.1,0.00,0.0
20-03-04 3:10,20.1,84,1010.1,0.00,0.0
20-03-04 3:15,19.9,84,1010.1,0.00,0.0
20-03-04 3:20,19.9,84,1010.1,0.00,0.0
20-03-04 3:25,19.9,84,1010.1,0.00,0.0
20-03-04 3:30,19.9,84,1010.0,0.00,0.0
20-03-04 3:35,19.9,84,1010.0,0.00,0.0
20-03-04 3:40,19.9,84,1010.0,0.00,0.0
20-03-04 3:45,19.8,84,1010.0,0.00,0.0
20-03-04 3:50,19.8,84,1010.0,0.00,0.0
20-03-04 3:55,19.7,84,1010.0,0.00,0.0
20-03-04 4:00,19.7,85,1010.0,0.00,0.0
20-03-04 4:05,19.6,85,1010.0,0.00,0.0
20-03-04 4:10,19.6,85,1010.0,0.00,0.0
20-03-04 4:15,19.6,85,1010.0,0.00,0.0
20-03-04 4:20,19.6,85,1010.0,0.00,0.0
20-03-04 4:25,19.5,85,1010.0,0.00,0.0
20-03-04 4:30,19.5,84,1010.1,0.00,0.0
20-03-04 4:35,19.6,84,1010.1,0.00,0.0
20-03-04 4:40,19.6,84,1010.1,0.00,0.0
20-03-04 4:45,19.6,84,1010.0,0.00,0.0
20-03-04 4:50,19.7,83,1010.0,0.00,0.0
20-03-04 4:55,19.8,83,1010.0,0.00,0.0
20-03-04 5:00,19.8,83,1010.0,0.00,0.0
20-03-04 5:05,19.8,83,1010.0,0.00,0.0
20-03-04 5:10,19.8,83,1010.0,0.00,0.0
20-03-04 5:15,19.8,83,1010.2,0.00,0.0
20-03-04 5:20,19.7,82,1010.2,0.00,0.0
20-03-04 5:25,19.7,82,1010.2,0.00,0.0
20-03-04 5:30,19.8,83,1010.2,0.00,0.0
20-03-04 5:35,19.9,82,1010.2,0.00,0.0
20-03-04 5:40,19.8,82,1010.2,0.00,0.0
20-03-04 5:45,19.8,83,1010.4,0.00,0.0
20-03-04 5:50,19.8,82,1010.4,0.00,0.0
20-03-04 5:55,19.8,82,1010.4,0.00,0.0
20-03-04 6:00,19.8,82,1010.6,0.00,0.0
20-03-04 6:05,19.8,82,1010.6,0.00,0.0
20-03-04 6:10,19.8,82,1010.6,0.00,0.0
20-03-04 6:15,19.8,82,1010.7,0.00,0.0
20-03-04 6:20,19.9,82,1010.7,0.00,0.0
20-03-04 6:25,19.9,82,1010.7,0.00,0.0
20-03-04 6:30,20.1,81,1010.6,0.00,0.0
20-03-04 6:35,20.2,80,1010.6,0.00,0.0
20-03-04 6:40,20.3,80,1010.6,0.00,0.0
20-03-04 6:45,20.4,80,1010.7,0.00,0.0
20-03-04 6:50,20.3,80,1010.7,0.00,0.0
20-03-04 6:55,20.4,80,1010.7,0.00,0.0
20-03-04 7:00,20.6,80,1010.8,0.00,0.0
20-03-04 7:05,20.7,80,1010.8,0.00,0.0
20-03-04 7:10,20.6,79,1010.8,0.00,0.0
20-03-04 7:15,20.5,80,1010.9,0.00,0.0
20-03-04 7:20,20.5,79,1010.9,0.00,0.0
20-03-04 7:25,20.7,80,1010.9,0.00,0.0
20-03-04 7:30,21.0,78,1011.1,0.00,0.0
20-03-04 7:35,21.3,76,1011.1,0.00,0.0
20-03-04 7:40,21.6,77,1011.1,0.00,0.0
20-03-04 7:45,21.7,77,1011.2,0.00,0.0
20-03-04 7:50,21.7,77,1011.2,0.00,0.0
20-03-04 7:55,21.8,77,1011.2,0.00,0.0
20-03-04 8:00,21.9,77,1011.3,0.00,0.0
20-03-04 8:05,22.1,75,1011.3,0.00,0.0
20-03-04 8:10,22.3,74,1011.3,0.00,0.0
20-03-04 8:15,22.5,74,1011.4,0.00,0.0
20-03-04 8:20,22.8,73,1011.4,0.00,0.0
20-03-04 8:25,22.8,74,1011.4,0.00,0.0
20-03-04 8:30,22.9,73,1011.3,0.00,0.0
20-03-04 8:35,22.9,73,1011.3,0.00,0.0
20-03-04 8:40,23.1,74,1011.3,0.00,0.0
20-03-04 8:45,23.1,73,1011.4,0.00,0.0
20-03-04 8:50,23.1,73,1011.4,0.00,0.0
20-03-04 8:55,22.9,73,1011.4,0.00,0.0
20-03-04 9:00,22.9,75,1011.6,0.00,0.0
20-03-04 9:05,22.7,75,1011.6,0.00,0.0
20-03-04 9:10,22.8,77,1011.6,0.00,0.0
20-03-04 9:15,22.6,79,1011.6,0.00,0.0
20-03-04 9:20,22.6,79,1011.6,0.00,0.0
20-03-04 9:25,22.5,78,1011.6,0.00,0.0
20-03-04 9:30,22.6,79,1011.5,0.00,0.0
20-03-04 9:35,22.9,78,1011.5,0.00,0.0
20-03-04 9:40,23.2,77,1011.5,0.00,0.0
20-03-04 9:45,23.3,77,1011.4,0.00,0.0
20-03-04 9:50,23.7,77,1011.4,0.00,0.0
20-03-04 9:55,23.9,74,1011.4,0.00,0.0
20-03-04 10:00,24.4,74,1011.2,0.00,0.0
20-03-04 10:05,24.8,72,1011.2,0.00,0.0
20-03-04 10:10,25.0,71,1011.2,0.00,0.0
20-03-04 10:15,25.1,71,1011.2,0.00,0.0
20-03-04 10:20,25.3,70,1011.2,0.00,0.0
20-03-04 10:25,25.3,70,1011.2,0.00,0.0
20-03-04 10:30,25.1,72,1011.1,0.00,0.0
20-03-04 10:35,24.9,73,1011.1,0.00,0.0
20-03-04 10:40,24.6,75,1011.1,0.00,0.0
20-03-04 10:45,24.5,76,1011.1,0.00,0.0
20-03-04 10:50,24.5,76,1011.1,0.00,0.0
20-03-04 10:55,24.6,76,1011.1,0.00,0.0
20-03-04 11:00,24.7,75,1011.0,0.00,0.0
20-03-04 11:05,24.8,74,1011.0,0.00,0.0
20-03-04 11:10,25.0,74,1011.0,0.00,0.0
20-03-04 11:15,25.2,73,1010.8,0.00,0.0
20-03-04 11:20,25.4,72,1010.8,0.00,0.0
20-03-04 11:25,25.5,72,1010.8,0.00,0.0
20-03-04 11:30,25.4,72,1010.5,0.00,0.0
20-03-04 11:35,25.4,73,1010.5,0.00,0.0
20-03-04 11:40,25.4,73,1010.5,0.00,0.0
20-03-04 11:45,25.7,72,1010.3,0.00,0.0
20-03-04 11:50,26.0,68,1010.3,0.00,0.0
20-03-04 11:55,26.2,65,1010.3,0.00,0.0
20-03-04 12:00,26.2,64,1010.1,0.00,0.0
20-03-04 12:05,26.3,65,1010.1,0.00,0.0
20-03-04 12:10,26.3,64,1010.1,0.00,0.0
20-03-04 12:15,26.3,65,1009.8,0.00,0.0
20-03-04 12:20,26.7,62,1009.8,0.00,0.0
20-03-04 12:25,26.6,62,1009.8,0.00,0.0
20-03-04 12:30,26.6,64,1009.8,0.00,0.0
20-03-04 12:35,26.6,63,1009.8,0.00,0.0
20-03-04 12:40,26.4,63,1009.8,0.00,0.0
20-03-04 12:45,26.4,63,1009.7,0.00,0.0
20-03-04 12:50,26.4,63,1009.7,0.00,0.0
20-03-04 12:55,26.6,63,1009.7,0.00,0.0
20-03-04 13:00,26.7,62,1009.5,0.00,0.0
20-03-04 13:05,26.8,63,1009.5,0.00,0.0
20-03-04 13:10,26.8,61,1009.5,0.00,0.0
20-03-04 13:15,27.1,60,1009.4,0.00,0.0
20-03-04 13:20,26.9,62,1009.4,0.00,0.0
20-03-04 13:25,26.7,61,1009.4,0.00,0.0
20-03-04 13:30,26.6,61,1009.3,0.00,0.0
20-03-04 13:35,26.8,60,1009.3,0.00,0.0
20-03-04 13:40,26.9,60,1009.3,0.00,0.0
20-03-04 13:45,27.1,60,1009.2,0.00,0.0
20-03-04 13:50,27.1,59,1009.2,0.00,0.0
20-03-04 13:55,27.2,59,1009.2,0.00,0.0
20-03-04 14:00,26.9,60,1009.1,0.00,0.0
20-03-04 14:05,26.9,60,1009.1,0.00,0.0
20-03-04 14:10,26.9,59,1009.1,0.00,0.0
20-03-04 14:15,26.7,61,1009.1,0.00,0.0
20-03-04 14:20,26.7,61,1009.1,0.00,0.0
20-03-04 14:25,26.6,61,1009.1,0.00,0.0
20-03-04 14:30,26.6,62,1008.9,0.00,0.0
20-03-04 14:35,26.6,60,1008.9,0.00,0.0
20-03-04 14:40,26.6,62,1008.9,0.00,0.0
20-03-04 14:45,26.7,60,1008.8,0.00,0.0
20-03-04 14:50,26.7,59,1008.8,0.00,0.0
20-03-04 14:55,26.8,59,1008.8,0.00,0.0
20-03-04 15:00,27.2,58,1008.8,0.00,0.0
20-03-04 15:05,26.9,59,1008.8,0.00,0.0
20-03-04 15:10,26.8,59,1008.8,0.00,0.0
20-03-04 15:15,26.9,58,1008.8,0.00,0.0
20-03-04 15:20,26.9,58,1008.8,0.00,0.0
20-03-04 15:25,26.8,58,1008.8,0.00,0.0
20-03-04 15:30,26.7,59,1008.8,0.00,0.0
20-03-04 15:35,26.6,59,1008.8,0.00,0.0
20-03-04 15:40,26.4,60,1008.8,0.00,0.0
20-03-04 15:45,26.3,60,1008.7,0.00,0.0
20-03-04 15:50,26.3,61,1008.7,0.00,0.0
20-03-04 15:55,26.3,61,1008.7,0.00,0.0
20-03-04 16:00,26.3,60,1008.8,0.00,0.0
20-03-04 16:05,26.2,62,1008.8,0.00,0.0
20-03-04 16:10,26.2,61,1008.8,0.00,0.0
20-03-04 16:15,26.2,62,1008.7,0.00,0.0
20-03-04 16:20,26.1,61,1008.7,0.00,0.0
20-03-04 16:25,26.1,62,1008.7,0.00,0.0
20-03-04 16:30,26.0,61,1008.8,0.00,0.0
20-03-04 16:35,25.9,62,1008.8,0.00,0.0
20-03-04 16:40,25.8,63,1008.8,0.00,0.0
20-03-04 16:45,25.8,63,1008.9,0.00,0.0
20-03-04 16:50,25.7,63,1008.9,0.00,0.0
20-03-04 16:55,25.6,63,1008.9,0.00,0.0
20-03-04 17:00,25.6,64,1009.1,0.00,0.0
20-03-04 17:05,25.6,64,1009.1,0.00,0.0
20-03-04 17:10,25.5,64,1009.1,0.00,0.0
20-03-04 17:15,25.5,64,1009.1,0.00,0.0
20-03-04 17:20,25.4,65,1009.1,0.00,0.0
20-03-04 17:25,25.4,65,1009.1,0.00,0.0
20-03-04 17:30,25.3,65,1009.2,0.00,0.0
20-03-04 17:35,25.3,66,1009.2,0.00,0.0
20-03-04 17:40,25.2,66,1009.2,0.00,0.0
20-03-04 17:45,25.2,67,1009.3,0.00,0.0
20-03-04 17:50,25.1,67,1009.3,0.00,0.0
20-03-04 17:55,25.1,67,1009.3,0.00,0.0
20-03-04 18:00,25.0,68,1009.5,0.00,0.0
20-03-04 18:05,25.0,68,1009.5,0.00,0.0
20-03-04 18:10,24.9,68,1009.5,0.00,0.0
20-03-04 18:15,24.9,68,1009.6,0.00,0.0
20-03-04 18:20,24.8,69,1009.6,0.00,0.0
20-03-04 18:25,24.8,69,1009.6,0.00,0.0
20-03-04 18:30,24.8,69,1009.7,0.00,0.0
20-03-04 18:35,24.7,70,1009.7,0.00,0.0
20-03-04 18:40,24.7,70,1009.7,0.00,0.0
20-03-04 18:45,24.7,70,1009.9,0.00,0.0
20-03-04 18:50,24.7,70,1009.9,0.00,0.0
20-03-04 18:55,24.7,71,1009.9,0.00,0.0
20-03-04 19:00,24.7,71,1010.0,0.00,0.0
20-03-04 19:05,24.6,71,1010.0,0.00,0.0
20-03-04 19:10,24.6,71,1010.0,0.00,0.0
20-03-04 19:15,24.6,71,1010.2,0.00,0.0
20-03-04 19:20,24.6,70,1010.2,0.00,0.0
20-03-04 19:25,24.6,70,1010.2,0.00,0.0
20-03-04 19:30,24.6,70,1010.3,0.00,0.0
20-03-04 19:35,24.6,71,1010.3,0.00,0.0
20-03-04 19:40,24.5,71,1010.3,0.00,0.0
20-03-04 19:45,24.5,71,1010.5,0.00,0.0
20-03-04 19:50,24.5,70,1010.5,0.00,0.0
20-03-04 19:55,24.5,70,1010.5,0.00,0.0
20-03-04 20:00,24.5,70,1010.6,0.00,0.0
20-03-04 20:05,24.5,70,1010.6,0.00,0.0
20-03-04 20:10,24.5,70,1010.6,0.00,0.0
20-03-04 20:15,24.4,70,1010.7,0.00,0.0
20-03-04 20:20,24.4,71,1010.7,0.00,0.0
20-03-04 20:25,24.4,71,1010.7,0.00,0.0
20-03-04 20:30,24.3,71,1010.7,0.00,0.0
20-03-04 20:35,24.3,71,1010.7,0.00,0.0
20-03-04 20:40,24.3,71,1010.7,0.00,0.0
20-03-04 20:45,24.3,71,1010.7,0.00,0.0
20-03-04 20:50,24.3,71,1010.7,0.00,0.0
20-03-04 20:55,24.2,71,1010.7,0.00,0.0
20-03-04 21:00,24.2,72,1010.7,0.00,0.0
20-03-04 21:05,24.2,72,1010.7,0.00,0.0
20-03-04 21:10,24.1,72,1010.7,0.00,0.0
20-03-04 21:15,24.1,72,1010.6,0.00,0.0
20-03-04 21:20,24.1,72,1010.6,0.00,0.0
20-03-04 21:25,24.1,72,1010.6,0.00,0.0
20-03-04 21:30,24.1,72,1010.7,0.00,0.0
20-03-04 21:35,24.1,73,1010.7,0.00,0.0
20-03-04 21:40,23.9,73,1010.7,0.00,0.0
20-03-04 21:45,23.9,73,1010.8,0.00,0.0
20-03-04 21:50,23.9,73,1010.8,0.00,0.0
20-03-04 21:55,23.8,74,1010.8,0.00,0.0
20-03-04 22:00,23.8,74,1010.7,0.00,0.0
20-03-04 22:05,23.7,74,1010.7,0.00,0.0
20-03-04 22:10,23.7,74,1010.7,0.00,0.0
20-03-04 22:15,23.7,74,1010.6,0.00,0.0
20-03-04 22:20,23.7,74,1010.6,0.00,0.0
20-03-04 22:25,23.7,75,1010.6,0.00,0.0
20-03-04 22:30,23.7,75,1010.6,0.00,0.0
20-03-04 22:35,23.6,75,1010.6,0.00,0.0
20-03-04 22:40,23.4,75,1010.6,0.00,0.0
20-03-04 22:45,23.4,76,1010.4,0.00,0.0
20-03-04 22:50,23.3,76,1010.4,0.00,0.0
20-03-04 22:55,23.3,76,1010.4,0.00,0.0
20-03-04 23:00,23.3,76,1010.3,0.00,0.0
20-03-04 23:05,23.2,76,1010.3,0.00,0.0
20-03-04 23:10,23.2,76,1010.3,0.00,0.0
20-03-04 23:15,23.2,76,1010.4,0.00,0.0
20-03-04 23:20,23.1,76,1010.4,0.00,0.0
20-03-04 23:25,23.1,77,1010.4,0.00,0.0
20-03-04 23:30,23.1,77,1010.3,0.00,0.0
20-03-04 23:35,22.9,78,1010.3,0.00,0.0
20-03-04 23:40,22.9,79,1010.3,0.00,0.0
20-03-04 23:45,22.9,79,1010.2,0.00,0.0
20-03-04 23:50,22.8,79,1010.2,0.00,0.0
20-03-04 23:55,22.8,79,1010.2,0.00,0.0
21-03-04 00:00,22.8,79,1010.1,0.00,0.0
21-03-04 0:05,22.8,79,1010.1,0.00,0.0
21-03-04 0:10,22.8,79,1010.1,0.00,0.0
21-03-04 0:15,22.8,79,1010.1,0.00,0.0
21-03-04 0:20,22.8,80,1010.1,0.00,0.0
21-03-04 0:25,22.7,80,1010.1,0.00,0.0
21-03-04 0:30,22.7,79,1009.8,0.00,0.0
21-03-04 0:35,22.7,79,1009.8,0.00,0.0
21-03-04 0:40,22.8,79,1009.8,0.00,0.0
21-03-04 0:45,22.8,78,1009.6,0.00,0.0
21-03-04 0:50,22.8,78,1009.6,0.00,0.0
21-03-04 0:55,22.8,78,1009.6,0.00,0.0
21-03-04 1:00,22.9,78,1009.5,0.00,0.0
21-03-04 1:05,22.9,77,1009.5,0.00,0.0
21-03-04 1:10,22.9,77,1009.5,0.00,0.0
21-03-04 1:15,22.9,77,1009.3,0.00,0.0
21-03-04 1:20,22.9,77,1009.3,0.00,0.0
21-03-04 1:25,22.9,77,1009.3,0.00,0.0
21-03-04 1:30,22.9,77,1009.1,0.00,0.0
21-03-04 1:35,22.9,77,1009.1,0.00,0.0
21-03-04 1:40,22.9,77,1009.1,0.00,0.0
21-03-04 1:45,22.9,77,1009.1,0.00,0.0
21-03-04 1:50,22.9,77,1009.1,0.00,0.0
21-03-04 1:55,22.8,77,1009.1,0.00,0.0
21-03-04 2:00,22.8,77,1008.9,0.00,0.0
21-03-04 2:05,22.8,77,1008.9,0.00,0.0
21-03-04 2:10,22.8,77,1008.9,0.00,0.0
21-03-04 2:15,22.8,76,1008.6,0.00,0.0
21-03-04 2:20,22.8,76,1008.6,0.00,0.0
21-03-04 2:25,22.7,76,1008.6,0.00,0.0
21-03-04 2:30,22.7,77,1008.5,0.00,0.0
21-03-04 2:35,22.6,77,1008.5,0.00,0.0
21-03-04 2:40,22.5,77,1008.5,0.00,0.0
21-03-04 2:45,22.5,78,1008.5,0.00,0.0
21-03-04 2:50,22.4,78,1008.5,0.00,0.0
21-03-04 2:55,22.4,78,1008.5,0.00,0.0
21-03-04 3:00,22.3,79,1008.6,0.00,0.0
21-03-04 3:05,22.2,79,1008.6,0.00,0.0
21-03-04 3:10,22.2,79,1008.6,0.00,0.0
21-03-04 3:15,22.1,80,1008.6,0.00,0.0
21-03-04 3:20,22.0,80,1008.6,0.00,0.0
21-03-04 3:25,22.0,80,1008.6,0.00,0.0
21-03-04 3:30,21.9,81,1008.5,0.00,0.0
21-03-04 3:35,21.8,81,1008.5,0.00,0.0
21-03-04 3:40,21.8,81,1008.5,0.00,0.0
21-03-04 3:45,21.7,81,1008.6,0.00,0.0
21-03-04 3:50,21.7,81,1008.6,0.00,0.0
21-03-04 3:55,21.7,81,1008.6,0.00,0.0
21-03-04 4:00,21.7,81,1008.6,0.00,0.0
21-03-04 4:05,21.7,81,1008.6,0.00,0.0
21-03-04 4:10,21.7,81,1008.6,0.00,0.0
21-03-04 4:15,21.7,81,1008.6,0.00,0.0
21-03-04 4:20,21.6,81,1008.6,0.00,0.0
21-03-04 4:25,21.6,82,1008.6,0.00,0.0
21-03-04 4:30,21.6,82,1008.7,0.00,0.0
21-03-04 4:35,21.6,82,1008.7,0.00,0.0
21-03-04 4:40,21.6,82,1008.7,0.00,0.0
21-03-04 4:45,21.4,83,1008.8,0.00,0.0
21-03-04 4:50,21.3,83,1008.8,0.00,0.0
21-03-04 4:55,21.3,83,1008.8,0.00,0.0
21-03-04 5:00,21.3,83,1008.9,0.00,0.0
21-03-04 5:05,21.3,83,1008.9,0.00,0.0
21-03-04 5:10,21.3,83,1008.9,0.00,0.0
21-03-04 5:15,21.3,83,1009.1,0.00,0.0
21-03-04 5:20,21.2,83,1009.1,0.00,0.0
21-03-04 5:25,21.1,84,1009.1,0.00,0.0
21-03-04 5:30,21.1,84,1009.1,0.00,0.0
21-03-04 5:35,21.0,84,1009.1,0.00,0.0
21-03-04 5:40,21.1,84,1009.1,0.00,0.0
21-03-04 5:45,21.1,84,1009.3,0.00,0.0
21-03-04 5:50,21.1,84,1009.3,0.00,0.0
21-03-04 5:55,21.1,84,1009.3,0.00,0.0
21-03-04 6:00,21.0,84,1009.6,0.00,0.0
21-03-04 6:05,21.0,84,1009.6,0.00,0.0
21-03-04 6:10,21.0,84,1009.6,0.00,0.0
21-03-04 6:15,21.0,84,1009.7,0.00,0.0
21-03-04 6:20,20.9,84,1009.7,0.00,0.0
21-03-04 6:25,20.9,85,1009.7,0.00,0.0
21-03-04 6:30,20.9,85,1009.7,0.00,0.0
21-03-04 6:35,20.9,85,1009.7,0.00,0.0
21-03-04 6:40,20.9,84,1009.7,0.00,0.0
21-03-04 6:45,21.0,84,1009.8,0.00,0.0
21-03-04 6:50,21.0,84,1009.8,0.00,0.0
21-03-04 6:55,21.2,83,1009.8,0.00,0.0
21-03-04 7:00,21.3,83,1010.0,0.00,0.0
21-03-04 7:05,21.3,82,1010.0,0.00,0.0
21-03-04 7:10,21.3,83,1010.0,0.00,0.0
21-03-04 7:15,21.3,83,1010.0,0.00,0.0
21-03-04 7:20,21.6,82,1010.0,0.00,0.0
21-03-04 7:25,21.7,82,1010.0,0.00,0.0
21-03-04 7:30,21.9,81,1010.1,0.00,0.0
21-03-04 7:35,22.1,81,1010.1,0.00,0.0
21-03-04 7:40,22.1,81,1010.1,0.00,0.0
21-03-04 7:45,22.2,81,1010.0,0.00,0.0
21-03-04 7:50,22.3,80,1010.0,0.00,0.0
21-03-04 7:55,22.5,80,1010.0,0.00,0.0
21-03-04 8:00,22.6,80,1010.2,0.00,0.0
21-03-04 8:05,23.1,79,1010.2,0.00,0.0
21-03-04 8:10,23.6,75,1010.2,0.00,0.0
21-03-04 8:15,23.9,73,1010.4,0.00,0.0
21-03-04 8:20,24.2,73,1010.4,0.00,0.0
21-03-04 8:25,24.3,72,1010.4,0.00,0.0
21-03-04 8:30,24.6,71,1010.4,0.00,0.0
21-03-04 8:35,24.8,70,1010.4,0.00,0.0
21-03-04 8:40,25.0,69,1010.4,0.00,0.0
21-03-04 8:45,25.1,69,1010.5,0.00,0.0
21-03-04 8:50,25.1,69,1010.5,0.00,0.0
21-03-04 8:55,25.2,68,1010.5,0.00,0.0
21-03-04 9:00,25.4,68,1010.6,0.00,0.0
21-03-04 9:05,25.5,67,1010.6,0.00,0.0
21-03-04 9:10,25.5,66,1010.6,0.00,0.0
21-03-04 9:15,25.6,67,1010.7,0.00,0.0
21-03-04 9:20,25.7,66,1010.7,0.00,0.0
21-03-04 9:25,25.6,65,1010.7,0.00,0.0
21-03-04 9:30,25.8,65,1010.5,0.00,0.0
21-03-04 9:35,25.7,63,1010.5,0.00,0.0
21-03-04 9:40,25.7,63,1010.5,0.00,0.0
21-03-04 9:45,25.7,64,1010.6,0.00,0.0
21-03-04 9:50,25.9,62,1010.6,0.00,0.0
21-03-04 9:55,25.9,62,1010.6,0.00,0.0
21-03-04 10:00,26.1,62,1010.5,0.00,0.0
21-03-04 10:05,26.2,62,1010.5,0.00,0.0
21-03-04 10:10,26.1,62,1010.5,0.00,0.0
21-03-04 10:15,26.0,62,1010.4,0.00,0.0
21-03-04 10:20,25.9,63,1010.4,0.00,0.0
21-03-04 10:25,25.9,63,1010.4,0.00,0.0
21-03-04 10:30,26.1,62,1010.4,0.00,0.0
21-03-04 10:35,26.3,62,1010.4,0.00,0.0
21-03-04 10:40,26.6,61,1010.4,0.00,0.0
21-03-04 10:45,27.1,60,1010.3,0.00,0.0
21-03-04 10:50,27.1,58,1010.3,0.00,0.0
21-03-04 10:55,27.1,56,1010.3,0.00,0.0
21-03-04 11:00,26.9,55,1010.2,0.00,0.0
21-03-04 11:05,27.2,57,1010.2,0.00,0.0
21-03-04 11:10,27.7,53,1010.2,0.00,0.0
21-03-04 11:15,27.8,55,1010.2,0.00,0.0
21-03-04 11:20,27.9,52,1010.2,0.00,0.0
21-03-04 11:25,27.9,52,1010.2,0.00,0.0
21-03-04 11:30,28.0,53,1010.1,0.00,0.0
21-03-04 11:35,27.9,50,1010.1,0.00,0.0
21-03-04 11:40,27.6,53,1010.1,0.00,0.0
21-03-04 11:45,27.4,54,1010.0,0.00,0.0
21-03-04 11:50,27.3,54,1010.0,0.00,0.0
21-03-04 11:55,27.1,54,1010.0,0.00,0.0
